url,final_url,source_page,title,address,discount_text,discount_value_yen,discount_percent,used_llm,hop_used,quality_flags,error
https://gourmetpress.net/1172488/,https://gourmetpress.net/1172488/,https://gourmetpress.net/1172488/,入館料半額の学生応援キャンペーン【学割】がスタート！ 大江戸温泉物語 浦安万華郷（千葉県）で 卒,式会社 ■ 所在地 〒104-0061 東京都中央区銀座7-16-21 銀座木挽ビル5階 ■,s://prtimes.jp/main/html/rd/p/000000367.000018653.html おりしも季節は卒業旅行シーズン、そして春休み。 卒業を控えた学生さんは卒業旅行を、またお友達同士で春休みのお出かけを計画されている学生さんも多いのではないでしょうか？ これまで何度も浦安万華郷に足を運んでくださ,1100,,NO,NO,,
https://gourmetpress.net/1295047/,https://gourmetpress.net/1295047/,https://gourmetpress.net/1295047/,"『焼肉の和民』税込2,800円で焼肉もソフトドリンクも！17種のデザートも「チョコ",います。 【住所】 東京都大田区羽田1-1-3 【代表者名】 代表取,"ホーム グルメ 『焼肉の和民』税込2,800円で焼肉もソフトドリンクも！17種のデザートも「チョコ・ディップ・カルビ」も！90分食べ飲み放題の「超学割食べホ」プラン期間限定販売！ 2025年02月14日 12時03分 公開｜グルメプレス編集部 プレスリリース 2025年2月20日（木）～4月15日（火）まで卒業・入学シ",2800,,NO,NO,,
https://hamakore.yokohama/kanagawa-university-minatomirai-fablab-202409/,https://hamakore.yokohama/kanagawa-university-minatomirai-fablab-202409/,https://hamakore.yokohama/kanagawa-university-minatomirai-fablab-202409/,神奈川大学「ファブラボみなとみらい展」2年連続開催！誰でも気軽にデジタルものづくりの世界を,,,,,YES,NO,addr_empty|disc_missing,
https://heaaart.com/post/320892,https://heaaart.com/post/320892,https://heaaart.com/post/320892,卒業生も制服着てたら学割に！？ よみうりランドで『制服遊園地』キャンペーンを実施,対象に、東京稲城市と神奈川県川崎市にまたがる『よみうりランド』では、 あるキャンペーン が,卒業生も制服着てたら学割に！？　よみうりランドで『制服遊園地』キャンペーンを実施,,,NO,NO,,
https://hemingway-yokohama.cafe/bbq/gakuwari/,https://hemingway-yokohama.cafe/bbq/gakuwari/,https://hemingway-yokohama.cafe/bbq/gakuwari/,横浜/みなとみらいの海で仲間と海沿いBBQ（バーベキュー）！,〒220-0012 神奈川県横浜市西区 みなとみらい2-1-1 横浜港ボートパーク Google Mapで見る 営業時間：11:00-22:00(L.O. 21:00) ランチタイム：11:00-15:00(L.O.14:30) TEL： 045-900-1449 アクセス方法: JR桜木町駅・横浜市営地下鉄 桜木町駅より徒歩5分 みなとみらい線 みなとみらい駅・馬車道駅 から徒歩10分 ACCESS 採用情報 利用規約 お問い合わせ プライバシーポリシー 反社お断りについて 予約キャンセル・変更規約 特定商品取引法に基づく表記 CONNECT WITH US CONNECT WITH US SHOPS ヘミングウェイ店舗一覧 ENOSHIMA HONTEN ENOSHIMA HAYA OSAKA © Hemingway Yokohama All Rights Reserved. 横浜/みなとみらいの海の上で手ぶらでBBQ（バーベキュー）ができるヘミングウェイ横浜。,学生証の提示で、学割対象となります。通常価格より安く食べれる学割プランを開始しました。,,,YES,NO,,
https://his-coupon.com/coupon/2447896/,https://his-coupon.com/coupon/2447896/,https://his-coupon.com/coupon/2447896/,,,,,,NO,NO,fetch_failed,fetch_failed:no_resp
https://his-coupon.com/coupon/2447916/,https://his-coupon.com/coupon/2447916/,https://his-coupon.com/coupon/2447916/,,,,,,NO,NO,fetch_failed,fetch_failed:no_resp
https://hitotsubashi.karaoke-foryou.com/,https://hitotsubashi.karaoke-foryou.com/,https://hitotsubashi.karaoke-foryou.com/,地元で歌おう!! お得がいっぱい! あなたの街のカラオケボックス!!,,学割・シニア割・高校生パック・早割・家族割・誕生日割などお得なサービスが盛りだくさん,,,YES,YES,addr_empty,
https://hotel-crescent.jp/tag/学割プラン/,https://hotel-crescent.jp/tag/%E5%AD%A6%E5%89%B2%E3%83%97%E3%83%A9%E3%83%B3/,https://hotel-crescent.jp/tag/%E5%AD%A6%E5%89%B2%E3%83%97%E3%83%A9%E3%83%B3/,学割プラン,,宿泊プラン メニュートグル 早割プラン 学割プラン 長期宿泊プラン 備品なしプラン 連泊プラン 法人限定プラン 貸出品 中野区・杉並区周辺大学ルート 中野周辺,,,YES,NO,addr_empty,
https://iflyer.tv/en/event/122919/,https://iflyer.tv/en/event/122919/,https://iflyer.tv/en/event/122919/,2kin firecracker vol.160,HIROSHIMA 広島県広島市中区薬研堀1-3,"◆構成(2F?3F間行き来自由) 3F Venus FLOOR(HIPHOP,RB,REGGAE and more) …LADIES PLAYER BLACK MUSIC PARTY 2F BOOT FLOOR(HOUSE,ELECTRO,TECHNO,TRANCE, BASS SOUND and more) …４BE",2500,,NO,NO,,
https://iflyer.tv/en/event/125781/,https://iflyer.tv/en/event/125781/,https://iflyer.tv/en/event/125781/,club axxcis 5th ANNIVERSARY PARTY,154-0043 TOKYO 東京都渋谷区道玄坂2-21-7 第8矢澤ビル 1F/B1F,Add to Calendar PAST EVENT Info Edit Event 学生割引プラン!!!! DAY Hip Hop/R&B/ROCK etc... 03.17 (Sun) TBA to 22:00 ● Venue VUENOS MAP TOKYO 1F/B1F Daihachi Yazawa Bldg,,,NO,NO,,
https://iflyer.tv/en/event/292372/,https://iflyer.tv/en/event/292372/,https://iflyer.tv/en/event/292372/,More events in KANTO,150-0002 TOKYO 東京都渋谷区渋谷2-9-13 AiiA ANNEX Bld. B1F,"Add to Calendar PAST EVENT Info Edit Event InfinitySense NIGHT All Good Music “Crossover”！ 09.17 (Sun) 15:00 to 22:00 Door：2,000yen/1D　W/F：1,500yen/1D　学割：1,000y",,,NO,NO,,
https://iflyer.tv/en/event/295557/,https://iflyer.tv/en/event/295557/,https://iflyer.tv/en/event/295557/,11/19（sun）Honeyラウンジ,150-0002 TOKYO 東京都渋谷区渋谷2-9-13 AiiA ANNEX Bld. B1F,Add to Calendar PAST EVENT Info Edit Event InfinitySense NIGHT THREE1989 “Time Line” Release Party All Good Music “Crossover”！ 11.19 (Sun) 16:00 to 23:00 Door：2,1000,,YES,NO,,
https://iflyer.tv/en/event/321383/,https://iflyer.tv/en/event/321383/,https://iflyer.tv/en/event/321383/,KACHICOMI By HI,150-0044 TOKYO 東京都渋谷区円山町1-8,"『Ajam #24 』 日程：2019年12月18日（水） 時間：OPEN / START 18:30 料金：前売¥2,000 / 当日¥2,500(共に1D別) ※学割¥900(1D別) [LIVE] NEHANN THE PLANET WE CAN SEE ジオラマラジオ Fruits [DJ] 遠藤孝行(New ",,,NO,NO,,
https://iflyer.tv/en/event/74380/,https://iflyer.tv/en/event/74380/,https://iflyer.tv/en/event/74380/,KACHICOMI By HI,150-0041 TOKYO 東京都渋谷区神南1-6-8 B1F,"■学割アリ「￥1,000 off」：学生の方は、当日受付にて学生証をご提示下さい。 ￥1,000キャッシュバック致します。... Learn More ■学割アリ「￥1,000 off」：学生の方は、当日受付にて学生証をご提示下さい。 ￥1,000キャッシュバック致します。",,,NO,NO,,
https://instalker.org/afloat_ruvua_ks,https://instalker.org/afloat_ruvua_ks,https://instalker.org/afloat_ruvua_ks,Instalker,#アシスタント #静岡県出身 #横浜ビューティーア,,,,YES,NO,disc_missing,
https://internet-cafe.bagus-99.com/shops/shinjuku/,https://internet-cafe.bagus-99.com/shops/shinjuku/,https://internet-cafe.bagus-99.com/shops/shinjuku/,æ°å®¿åº,160-0021 東京都新宿区西新宿1-21-1 新宿御器所4F,,,,YES,YES,disc_missing,
https://jafmate.jp/essay/wonderfulworld_20231228.html,https://jafmate.jp/essay/wonderfulworld_20231228.html,https://jafmate.jp/essay/wonderfulworld_20231228.html,神奈川大学で本気の寿司を食べる！,3.08 あわよくば北海道の名物とか食べられませんか!? 北海道大学生協食堂に,エッセー エッセートップ 安東弘樹の運転履歴書 神出鬼没！ ヒャダインの適当旅 学生食堂ワンダフルワールド 日本と世界の道の雑学 偏愛アカデミー 車のある風景 幸せって何だろう カバーストーリー,,,NO,NO,,
https://japantravel.navitime.com/en/area/jp/destinations/A02130009/spot/?categoryCode=0306001&page=1,https://japantravel.navitime.com/en/area/jp/destinations/A02130009/spot/?categoryCode=0306001&page=1,https://japantravel.navitime.com/en/area/jp/destinations/A02130009/spot/?categoryCode=0306001&page=1,Curry in Akihabara / Kanda / Ochanomizu / Suidob,Tokyo Chiyoda-ku Kandajinbocho 2-3,Curry House CoCo Ichibanya Bunkyo Hakusan Ekimae 3.5 16 Reviews Tokyo Bunkyo-ku 都営三田線の白山駅を出て、白山上交差点の真横にあります。 夏休み期間だったので空いていましたが、学生街なので通常の時期なら混むと思います。辛さはオーダー時に増す,,,YES,NO,addr_not_jp_like,
https://japantravel.navitime.com/en/area/jp/destinations/A02140002/spot/?categoryCode=0104&page=1,https://japantravel.navitime.com/en/area/jp/destinations/A02140002/spot/?categoryCode=0104&page=1,https://japantravel.navitime.com/en/area/jp/destinations/A02140002/spot/?categoryCode=0104&page=1,Karaoke / Internet Cafe / Manga Cafe in Yamashit,,Karaoke no Tetsujin Sakuragicho 3.0 5 Reviews Kanagawa Yokohama-shi Naka-ku Hanasakicho 1-45 Monaco Avenue Building 2F3F 学生時代の友人の集まりで利用しました。 桜木町駅から徒歩10分弱。 繁華街にあ,4000,,YES,NO,addr_empty,
https://japantravel.navitime.com/en/area/jp/destinations/A06340001/spot/?categoryCode=0104&page=1,https://japantravel.navitime.com/en/area/jp/destinations/A06340001/spot/?categoryCode=0104&page=1,https://japantravel.navitime.com/en/area/jp/destinations/A06340001/spot/?categoryCode=0104&page=1,Karaoke / Internet Cafe / Manga Cafe in Hiroshim,,"Karaoke Manekineko Hiroshima Itsukaichi 3.0 1 Reviews Hiroshima Hiroshima-shi Saeki-ku Itsukaichi 7-13-32 Open Now
(00:00 - 23:59) 学割で学生は７００円ほどのフリープランがあった。家族割もあ",700,,YES,NO,addr_empty,
https://japantravel.navitime.com/en/area/jp/destinations/A0844/spot/?categoryCode=0310006,https://japantravel.navitime.com/en/area/jp/destinations/A0844/spot/?categoryCode=0310006,https://japantravel.navitime.com/en/area/jp/destinations/A0844/spot/?categoryCode=0310006,Other Restaurant in Oita Area,t. 太閤からあげは大分県内でいろいろな場所で見かけます。どこが本店かはわかりません。注文後揚げるシステムなので揚げたてが食せます。 Yufu 4.3 9,RANCHIANDODEINA ITARIANTABEHODAI PISORINO OITAAKENOTEN 4.0 4 Reviews Oita Pref. Oitashi Ino 916-1 持ち帰りでピザを購入。しかもホットペッパーのポイントも使えるので無料で持ち帰りできました。予約もネットでできます。 取りに行,,,YES,NO,disc_missing,
https://japantravel.navitime.com/en/area/jp/destinations/A0845/spot/?categoryCode=0104001,https://japantravel.navitime.com/en/area/jp/destinations/A0845/spot/?categoryCode=0104001,https://japantravel.navitime.com/en/area/jp/destinations/A0845/spot/?categoryCode=0104001,Karaoke Box / Room in Miyazaki Area,,Karaoke Manekineko Miyazaki Oimatsu 3.0 1 Reviews Miyazaki Miyazaki-shi Beppucho 4-12 平日の昼間は、ほぼ無料に近い料金で、学生さん達は利用することができます。 おじさん達も、となりのセブンイレブンでアルコールを買って、比較的安い値段で,,,YES,NO,addr_empty,
https://jiqoo.jp/shop/?m=free&free=学割&setLang=Array,https://jiqoo.jp/shop/?m=free&free=%E5%AD%A6%E5%89%B2&setLang=Array,https://jiqoo.jp/shop/?m=free&free=%E5%AD%A6%E5%89%B2&setLang=Array,キーワード[学割]に該当する店舗,千葉県 君津 店 〒299-1162 千葉県 君津市南子安9-2-30 __________,,,,YES,YES,disc_missing,
https://jj-jj.net/partner/prtimes/130633/,https://jj-jj.net/partner/prtimes/130633/,https://jj-jj.net/partner/prtimes/130633/,入館料半額の学生応援キャンペーン【学割】がスタート！大江戸温泉物語 浦安万華郷（千葉県）で卒業旅,式会社 ■ 所在地 〒104-0061 東京都中央区銀座7-16-21 銀座木挽ビル5階 ■,入館料半額の学生応援キャンペーン【学割】がスタート！大江戸温泉物語 浦安万華郷（千葉県）で卒業旅行や春休みをもっと楽しく、お得に。,,,NO,NO,,
https://joypark-pv.com/2025/04/30/dartsshoprelux/,https://joypark-pv.com/2025/04/30/dartsshoprelux/,https://joypark-pv.com/2025/04/30/dartsshoprelux/,ダーツショップRE+LUX,～23:00 住所 東京都町田市原町田5-5-7 最寄駅 「町田駅」徒,学生の方には学割もご用意し、平日はお得にプレイできる時間帯もあります。,,,YES,NO,,
https://jr-group.jp/gakuwari-tokyo-shinosaka/,https://jr-group.jp/gakuwari-tokyo-shinosaka/,https://jr-group.jp/gakuwari-tokyo-shinosaka/,東京～新大阪の新幹線 学割料金,,"学割（のぞみ） 12,080円 12,930円 17,800円",12080,20,YES,NO,addr_empty,
https://jr-shinkansen.net/articles/faq029/,https://jr-shinkansen.net/articles/faq029/,https://jr-shinkansen.net/articles/faq029/,新幹線の学割チケットの買い方は？,,新幹線に学割で乗るには？,,20,YES,NO,addr_empty,
https://jr-shinkansen.net/articles/gakuwari-tokaido/,https://jr-shinkansen.net/articles/gakuwari-tokaido/,https://jr-shinkansen.net/articles/gakuwari-tokaido/,東海道,,新幹線の学割価格は下表の「学割運賃」と「特急料金」を足した金額です。 価格は通常期です。閑散期は200円引き、繁忙期は200円増し、最繁忙期は400円増しです。 自由席特急料金は、指定席特急料金（通常期）の530円引きで、通年同額です。 学割は101km以上の距離で有効です。100km以下の区間は割引なしの金額を（　）,200,,YES,NO,addr_empty,
https://jr-shinkansen.net/articles/student/,https://jr-shinkansen.net/articles/student/,https://jr-shinkansen.net/articles/student/,新幹線の学生割引,,新幹線の学生割引,,20,YES,NO,addr_empty,
https://k-o-i.jp/,https://k-o-i.jp/,https://k-o-i.jp/,銭湯情報,formation 神奈川県公衆浴場業生活衛生同業組合ウェブサイト ホーム 銭湯を探す,【2025年3月1日より】入浴料金改定のご案内 | 【公式】神奈川の銭湯情報 【2025年3月1日より】入浴料金改定のご案内 | 【公式】神奈川の銭湯情報 Toggle navigation Kanagawa Ofuroya Information 神奈川県公衆浴場業生活衛生同業組合ウェブサイト ホーム 銭湯を探す 横,550,,NO,YES,,
https://kaitakahashi.tumblr.com/show,https://kaitakahashi.tumblr.com/show,https://kaitakahashi.tumblr.com/show,KAI TAKAHASHI,CA BUNA! @北海道・円山Revolver OPEN 18:00,"学割 ￥1,800 (+1D)",1800,,YES,NO,,
https://kanagawa-report.com/like-gakuwari/,https://kanagawa-report.com/like-gakuwari/,https://kanagawa-report.com/like-gakuwari/,焼肉ライク学割は年齢制限なし！トッピング無料＆ご飯おかわりも,イク 川崎店 住所 神奈川県川崎市川崎区砂子１丁目１−２１ 川崎ヒロサキ,焼肉ライク学割は年齢制限なし！トッピング無料＆ご飯おかわりも,,,NO,NO,,
https://kanagawa.publishing.3rd-in.co.jp/article/784cb352-e8d8-11ef-b8ec-9ca3ba0a67df,https://kanagawa.publishing.3rd-in.co.jp/article/784cb352-e8d8-11ef-b8ec-9ca3ba0a67df,https://kanagawa.publishing.3rd-in.co.jp/article/784cb352-e8d8-11ef-b8ec-9ca3ba0a67df,みなとみらいで楽しむ！学生限定300円OFFの串揚げ食べ放題プラン,,みなとみらいで楽しむ！学生限定300円OFFの串揚げ食べ放題プラン - 神奈川Days ニュース 総合 イベント グルメ 映画 ウエディング 温泉 旅行 クルマ・ドライブ エンタメ プレゼント ガールズ 音楽 ゲーム 習い事 サロン 不動産 その他 学生限定！串揚げ割引 2025-02-12 09:29:50 #串揚げ,300,,YES,NO,addr_empty,
